x1:			x2:			
-0.615249281009		0.369026351166			
0.49761702202		-0.276275130567			
0.201607995783		-0.566650007776			
0.351894845086		-0.550874377102			
0.360671768167		0.542271363061			
0.237693233483		0.0846039566786			
0.689426548543		-0.930761490421			
-0.074433345832		0.155950004726			
-0.544746754819		-0.292622562369			
-0.437882548135		-0.893048348498			
0.200148542517		0.263093115844			
-0.823691942062		-0.459183096402			
0.935662321295		0.563600660165			
-0.253130464616		-0.0857591811433			
-0.375437979492		0.265760710076			
0.242567554338		-0.209293098633			
-0.409182626231		0.23313127305			
-0.371165780614		0.691634950549			
0.356687072562		0.0421032116075			
0.0981925503747		-0.247211751121			
-0.266680732513		0.690653306558			
-0.631878085115		0.640888003652			
0.0543090049806		-0.393638505525			
-0.581769902734		-0.605856738156			
-0.947923739302		0.915977093255
